upMH,SUM_Area
JQD1888094,124.6367235
JQD1888095,294.0228282
JQD1888096,247.0399772
JQD1888097,426.9305012
JQD1888098,240.8513957
JQD1888099,403.1308397
JQD1888100,340.1193118
JQD1888101,381.8137923
JQD1888102,265.6206447
JQD1888103,301.0017898
JQD1888104,112.3155587
JQD1888105,199.3673242
JQD1888066,493.329304
JQD1888076,450.6666118
JQD1888080,386.0017662
JQD1888084,415.7741142
JQD1888088,452.5482544
JQD1889001,114.2996106
JQD1889002,356.4931019
JQD1889003,182.3553583
JQD1889004,110.114641
JQD1889005,162.9914158
JQD1889006,214.165256
JQD1889007,264.6915525
JQD1889008,188.7561538
JQD1889009,143.8910294
JQD1889010,380.3568956
JQD1889011,386.7675142
JQD1889012,270.231521
JQD1889013,187.9059693
JQD1889014,111.4527127
JQD1889015,176.6335462
JQD1889016,6.661987187
JQD1889017,185.7742559
JQD1889018,171.7312969
JQD1889019,185.3392032
JQD1889020,215.9687863
JQD1889021,178.056118
JQD1889022,434.815241
JQD1889023,399.4074936
JQD1889024,439.1136915
JQD1889025,114.8256494
JQD1889026,222.9235408
JQD1889027,204.9156384
JQD1889028,87.8585978
JQD1889029,212.6795534
JQD1889030,209.995674
JQD1889031,135.5895306
JQD1889032,106.1051062
JQD1889033,
JQD1889034,112.7586407
JQD1889035,137.0938258
JQD1889036,8.792094592
JQD1889037,81.63466954
JQD1889038,104.9391516
JQD1889039,234.2178082
JQD1889040,331.8697538
JQD1889041,333.8053864
JQD1889042,333.834755
JQD1889043,108.4196513
JQD1889044,299.6271569
JQD1889045,330.8654249
JQD1889046,245.5321738
JQD1889047,180.0238559
JQD1889048,188.1442057
JQD1889049,
JQD1889050,330.37507
JQD1889051,297.0405541
JQD1889052,201.3245915
JQD1889053,17.03548436
JQD1889054,183.1034564
JQD1889055,88.17392235
JQD1889056,162.0006774
JQD1889057,192.3620028
JQD1889058,317.4160148
JQD1889059,392.1630683
JQD1889060,465.981627
JQD1889061,515.5553334
JQD1889062,218.8844376
JQD1889063,101.6858082
JQD1889064,104.9942647
JQD1889065,88.34522556
JQD1889066,184.6325763
JQD1889067,196.5312219
JQD1889068,99.75747641
JQD1889069,298.3340434
JQD1889070,112.5026922
JQD1889071,148.8106128
JQD1889072,227.2051601
JQD1889073,330.6380583
JQD1889074,407.4489502
JQD1889075,475.6962886
JQD1889076,323.4718965
JQD1889077,260.2802101
JQD1889078,369.8526118
JQD1889079,568.9595271
JQD1889080,367.7261053
JQD1889081,276.4978414
JQD1889082,375.6839856
JQD1889083,539.7487598
JQD1889084,352.1187439
JQD1889085,302.0703271
JQD1889086,387.3621759
JQD1889087,412.634713
JQD1889088,455.1166554
JQD1889089,205.9843118
JQD1889090,362.137851
JQD1889091,404.4249583
JQD1889092,422.2218254
JQD1889093,343.8274262
JQD1889094,557.099528
JQD1889095,450.3549031
JQD1889096,341.8717
JQD1889097,550.7958744
JQD1889098,461.3341208
JQD1889099,213.3650658
JQD1889100,611.275107
JQD1889101,428.6993929
JQD1889102,266.8622746
JQD1889103,3.00912143
JQD1889104,119.4685326
JQD1889105,281.7001933
JQD1889106,340.1954751
JQD1889107,207.7649469
JQD1889108,392.1449227
JQD1889109,413.7522931
JQD1889110,444.5792424
JQD1889111,
JQD1889112,171.0446442
JQD1889113,197.8113179
JQD1889114,183.3030402
JQD1889115,229.2069995
JQD1889116,183.1555337
JQD1889117,402.3833993
JQD1889118,336.2125359
JQD1889119,364.3871495
JQD1889120,466.2333395
JQD1898001,161.261957
JQD1898002,
JQD1898003,129.8712637
JQD1898004,
JQD1898005,2.968986379
JQD1898006,
JQD1898007,
JQD1898008,63.26117575
JQD1898009,167.9819879
JQD1898010,200.5536374
JQD1898012,188.7758386
JQD1898013,145.7535725
JQD1898014,235.1252857
JQD1898015,188.8075511
JQD1898016,187.2538646
JQD1898017,441.2254909
JQD1898018,384.4427638
JQD1898019,237.1784169
JQD1898020,145.5786321
JQD1898021,296.5959724
JQD1898022,306.310415
JQD1898023,379.7743919
JQD1898024,133.064621
JQD1898025,35.55496934
JQD1898026,78.41344611
JQD1898027,89.84666606
JQD1898028,228.6667598
JQD1898029,
JQD1898030,
JQD1898031,328.8478953
JQD1898032,477.4255345
JQD1898033,220.4415039
JQD1898011,455.0817632
JQD1899001,211.8518134
JQD1899002,267.1942975
JQD1899003,163.4436254
JQD1899004,161.1930406
JQD1899005,406.9743908
JQD1899006,192.6895254
JQD1899007,220.0331136
JQD1899008,201.8367366
JQD1899009,148.7769943
JQD1899010,439.1166203
JQD1899011,185.7337324
JQD1899012,299.4854224
JQD1899013,8.784979283
JQD1899014,138.5984797
JQD1899015,232.0550107
JQD1899016,182.4803555
JQD1899017,617.838911
JQD1899018,
JQD1899019,414.2109581
JQD1899020,407.8766474
JQD1899021,195.88159
JQD1899022,303.4469085
JQD1899023,47.48860587
JQD1899024,196.9820063
JQD1899025,138.7216364
JQD1899026,123.7020747
JQD1899027,183.5335525
JQD1899028,
JQD1899029,240.9791165
JQD1899030,251.7669868
JQD1899031,218.7155857
JQD1899032,529.346094
JQD1899033,197.9863389
JQD1899034,403.9867536
JQD1899035,114.5519301
JQD1899036,113.0844334
JQD1899037,99.71139033
JQD1899038,136.1345104
JQD1899039,209.7707844
JQD1899040,169.9707335
JQD1899041,293.1508388
JQD1899042,84.48652327
JQD1899043,440.0274855
JQD1899044,313.2912412
JQD1899045,338.9440753
JQD1899046,389.3976062
JQD1899047,428.7659226
JQD1899048,121.704994
JQD1899049,154.0124009
JQD1899050,109.279437
JQD1899051,217.0187499
JQD1899052,139.0508218
JQD1899053,20.36805751
JQD1899054,213.1809128
JQD1899055,353.6791448
JQD1899056,344.8171243
JQD1899057,91.77150294
JQD1899058,190.7402732
JQD1899059,106.2092144
JQD1899060,341.6542788
JQD1899061,151.3532486
JQD1899062,195.396908
JQD1899063,369.8772748
JQD1899064,306.901015
JQD1899065,337.961881
JQD1899066,369.9026514
JQD1899067,172.4486811
JQD1899068,273.0832953
JQD1899069,351.8179009
JQD1899070,468.2500827
JQD1899072,208.6774311
JQD1899073,382.6242382
JQD1899074,377.13919
JQD1899075,200.0483133
JQD1899076,199.9368434
JQD1899077,217.6086349
JQD1899078,329.201954
JQD1899079,394.5180491
JQD1899080,17.44443762
JQD1899081,219.4011403
JQD1899082,271.7668766
JQD1899083,204.6552142
JQD1899084,206.3220942
JQD1899085,469.9837603
JQD1899086,275.001683
JQD1899087,26.55355183
JQD1899088,178.8387507
JQD1899089,
JQD1899090,
JQD1899091,99.40981323
JQD1899092,478.1480352
JQD1899093,332.8853524
JQD1899094,290.030365
JQD1899095,393.7103957
JQD1899096,86.58444951
JQD1899097,188.9516013
JQD1899098,539.2809945
JQD1899099,160.9272052
JQD1900001,
JQD1900002,
JQD1900003,
JQD1900004,1294.401533
JQD1900005,234.5357288
JQD1900006,
JQD1900007,
JQD1900008,534.1173484
JQD1900009,562.1821136
JQD1900010,373.528449
JQD1900011,92.0398934
JQD1900012,195.5041128
JQD1900013,290.8719133
JQD1900014,1154.23293
JQD1900015,328.1222626
JQD1900016,99.3810902
JQD1900017,1150.923895
JQD1900018,14.61887538
JQD1900019,807.0891766
JQD1900020,310.949445
JQD1900021,521.7293699
JQD1900022,162.5930244
JQD1900023,119.9309857
JQD1900024,
JQD1900025,59.17408205
JQD1901001,2551.564583
JQD1901002,1051.589869
JQD1901003,361.2885494
JQD1901005,266.0269856
JQD1901006,118.3303114
JQD1901007,
JQD1901008,
JQD1901009,223.0416937
JQD1901010,
JQD1901011,
JQD1901012,
JQD1901013,182.6462382
JQD1901014,12.23716819
JQD1901015,
JQD1901016,122.7263441
JQD1901017,
JQD1901018,308.3920132
JQD1901019,42.58725176
JQD1901020,3.923073553
JQD1901021,200.3218217
JQD1901022,391.2909742
JQD1901023,
JQD1901024,1172.400315
JQD1901025,789.6730209
JQD1901026,374.9697996
JQD1901027,676.6036699
JQD1901028,341.5505996
JQD1901029,
JQD1901030,100.2309506
JQD1901031,448.1011394
JQD1901032,258.7324992
JQD1901033,
JQD1901034,513.5376549
JQD1901035,40.09368141
JQD1901036,
JQD1901037,213.5701808
JQD1902001,856.7576162
JQD0997012,204.7646037
JQD1907001,160.751048
JQD1907002,618.0452699
JQD1907003,742.913455
JQD1907004,287.5449453
JQD1907005,206.665461
JQD1907006,94.63930909
JQD1907007,126.0629941
JQD1907008,247.1113703
JQD1907009,238.3774058
JQD1907010,289.1746888
JQD1907011,324.7964198
JQD1907012,317.9463602
JQD1907013,144.7640815
JQD1907014,285.1198132
JQD1907015,142.3197774
JQD1907016,356.2395127
JQD1907017,646.4316398
JQD1907018,561.8003664
JQD1907019,
JQD1907020,107.8108146
JQD1907021,532.243942
JQD1907022,207.1064881
JQD1907023,353.6213993
JQD1907024,212.6710392
JQD1907025,289.1180258
JQD1907026,81.92134104
JQD1907027,569.7988418
JQD1907028,592.1464445
JQD1907029,464.3161331
JQD1907030,121.5767814
JQD1907031,
JQD1907032,
JQD1907033,
JQD1907034,
JQD1907035,
JQD1907036,
JQD1907037,
JQD1907038,349.8576085
JQD1907039,461.6907094
JQD1907040,106.4021032
JQD1907041,508.990236
JQD1907042,765.7567498
JQD1907043,966.97991
JQD1907044,193.3089002
JQD1907045,508.9353465
JQD1907046,374.2750205
JQD1907047,25.54701256
JQD1907048,247.393467
JQD1907049,
JQD1907050,229.8919997
JQD1907051,284.7905123
JQD1907052,368.4356005
JQD1907053,276.5625798
JQD1907054,280.9320471
JQD1907055,130.1427293
JQD1907056,564.7246122
JQD1907057,678.7501808
JQD1907058,827.8063181
JQD1907059,721.5199206
JQD1907060,331.2294472
JQD1907061,159.3671939
JQD1907062,294.446988
JQD1907063,39.68145543
JQD1907064,267.6866239
JQD1907065,256.4524319
JQD1907066,119.9778765
JQD1907067,269.2811768
JQD1907068,59.06031746
JQD1907069,493.4132273
JQD1907070,307.6452061
JQD1907071,54.05999414
JQD1907072,650.1810003
JQD1907073,13.1674273
JQD1907074,98.57987303
JQD1907075,324.3656281
JQD1907076,223.1978102
JQD1907077,345.1611778
JQD1907078,
JQD1907079,211.8247417
JQD1907080,366.7181567
JQD0998025,847.1214497
JQD1908001,260.6280114
JQD1908002,
JQD1908003,107.9565113
JQD1908004,129.2632468
JQD1908005,666.8200824
JQD1908006,381.105549
JQD1908007,
JQD1908008,290.4516482
JQD1908009,
JQD1908010,383.9323632
JQD1908011,
JQD1908012,279.7809391
JQD1908013,675.3477005
JQD1908014,459.242278
JQD1908015,665.3358072
JQD1908016,543.8740686
JQD1908017,304.199419
JQD1908018,
JQD1908019,90.3054746
JQD1908020,101.6280451
JQD1908021,100.2402149
JQD1908022,383.5927126
JQD1908023,274.8181456
JQD1908024,337.2501369
JQD1908025,590.0958913
JQD1908026,579.0600096
JQD1908027,686.8855111
JQD1908028,717.8819312
JQD1908029,215.9107525
JQD1908030,136.3231632
JQD1908031,206.3972703
JQD1908032,530.3453651
JQD1908033,168.7595893
JQD1908034,406.5246301
JQD1908035,32.0462553
JQD1908036,151.3246367
JQD1908037,122.5641142
JQD1908038,458.3573544
JQD1908039,491.3505071
JQD1908040,687.1425671
JQD1908041,691.0289812
JQD1908042,302.8650248
JQD1908043,
JQD1908044,100.6326095
JQD1908045,
JQD1908046,583.8614142
JQD1908047,499.1029808
JQD1908048,402.947122
JQD1908049,232.6049994
JQD1908050,
JQD1908051,
JQD1908052,225.8158541
JQD1908053,7.653374401
JQD1908054,103.4800959
JQD1908055,162.4817318
JQD1908056,370.7644916
JQD1908057,167.7334111
JQD1908058,213.9124106
JQD1908059,129.1274119
JQD1908060,235.7531392
JQD1908061,254.1277642
JQD1908062,249.2409643
JQD1908063,140.4537042
JQD1908064,110.8205484
JQD1908065,326.9870205
JQD1908067,293.5635697
JQD1908068,8.019873126
JQD1908069,97.05053124
JQD1908070,277.3170153
JQD1908071,322.9300128
JQD1908072,323.4609293
JQD1908073,210.3305338
JQD1908074,360.7723185
JQD1908075,247.3089131
JQD1908076,238.0466809
JQD1908077,7.247003802
JQD1908078,455.4095847
JQD1908066,419.4267845
JQD1909001,423.7702564
JQD1909002,83.59181564
JQD1909003,295.322009
JQD1909004,525.9343362
JQD1909005,696.1300927
JQD1909006,423.2236625
JQD1909007,372.8949989
JQD1909008,106.6386801
JQD1909009,264.4737254
JQD1909010,154.6287898
JQD1909011,132.51337
JQD1909012,329.07565
JQD1909013,496.0281382
JQD1909014,278.1103264
JQD1909015,440.8892842
JQD1909016,496.321505
JQD1909017,353.2608199
JQD1909018,306.0038513
JQD1909019,459.4394956
JQD1909020,606.5986649
JQD1909021,151.3762191
JQD1909022,3.164461482
JQD1909023,248.8271103
JQD1909024,107.3190065
JQD1909025,181.2309781
JQD1909026,201.5970944
JQD1909027,167.9360712
JQD1909028,338.120931
JQD1909029,359.9427258
JQD1909030,425.5877582
JQD1909031,225.9079758
JQD1909032,
JQD1909033,153.0108007
JQD1909034,483.8097481
JQD1909035,388.9890193
JQD1909036,
JQD1909037,414.6017133
JQD1909038,335.5235344
JQD1909039,533.9576325
JQD1909040,
JQD1909041,184.7458045
JQD1909042,778.0393597
JQD1909043,
JQD1909044,
JQD1909045,725.7052633
JQD1909046,6.397461378
JQD1909047,
JQD1909048,455.5125758
JQD1909049,
JQD1909050,72.40677756
JQD1909051,509.505135
JQD1909052,572.205103
JQD1909053,
JQD1909054,323.6240103
JQD1909055,116.9803595
JQD1909056,
JQD1909057,268.291284
JQD1909058,187.6428123
JQD1909059,100.5115103
JQD1909060,
JQD1909061,171.4312783
JQD1909062,203.8692367
JQD1909063,426.3166775
JQD1909064,301.9515952
JQD1909065,118.5516341
JQD1909066,
JQD1909067,
JQD1909068,99.82060037
JQD1909069,169.5300575
JQD1909070,288.1867769
JQD1909071,90.29324768
JQD1909072,147.4084299
JQD1909073,425.3917584
JQD1909074,103.924461
JQD1910001,
JQD1910002,
JQD1910003,3690.867412
JQD1910004,625.0672808
JQD1910005,
JQD1901004,232.2216029
JQD1911001,
JQD1911002,587.759313
JQD1911003,303.028237
JQD1911004,306.7401981
JQD1911005,210.7992401
JQD1911006,295.9609252
JQD1911007,582.5303461
JQD1911008,287.4657354
JQD1911009,1451.597682
JQD1911010,35.69217645
JQD1911011,
JQD1911012,76.54024943
JQD1911013,23.19396069
JQD1911014,314.5978204
JQD1911015,187.6351709
JQD1911016,
JQD1911017,102.2242883
JQD1911018,210.717179
JQD1911019,516.7647346
JQD1911020,622.8317816
JQD1911021,161.8148436
JQD1911022,123.6544997
JQD1911023,199.8651595
JQD1911024,497.1351134
JQD1911025,670.5690067
JQD1911026,269.4652289
JQD1911027,378.7363336
JQD1911028,498.2184456
JQD1911029,417.0407864
JQD1911030,
JQD1911031,75.45793363
JQD1911032,8.871533229
JQD1911033,300.6060102
JQD1911034,
JQD1911035,7.906962405
JQD1911036,506.4827741
JQD1911037,486.7694884
JQD1911038,25.10162319
JQD1911039,109.6213606
JQD1911040,271.5899644
JQD1911041,419.4691905
JQD1911042,717.2533183
JQD1911043,417.0067316
JQD1911044,415.8435578
JQD1911045,178.8291424
JQD1911046,226.7451777
JQD1911047,252.1309865
JQD1911048,266.9774749
JQD1911049,242.2725755
JQD1911050,659.800258
JQD1912001,500.8948667
JQD1912002,187.3713046
JQD1912003,220.2352633
JQD1912004,788.5244998
JQD1912005,151.8739276
JQD1912006,407.3251065
JQD1912007,115.0280716
JQD1912008,179.4471817
JQD1912009,4.40973447
JQD1912010,553.176802
JQD1912011,
JQD1912012,
JQD1912013,195.6580982
JQD1912014,92.52921812
JQD1912015,152.0761732
JQD1912016,23.05893146
JQD1912017,36.16603381
JQD1912018,17.45154203
JQD1912019,
JQD1912020,
JQD1912021,97.05938143
JQD1912022,166.1534062
JQD1912023,8.276185292
JQD1912024,244.2587484
JQD1912025,149.9093998
JQD1912026,
JQD1912027,806.5084223
JQD1912028,466.8802278
JQD1912029,183.1707657
JQD1912030,429.8822916
JQD1913001,368.102614
JQD1913002,1619.088164
JQD1913003,268.7686639
JQD1913004,132.4164484
JQD1913005,142.9029985
JQD1913006,295.4393002
JQD1913007,539.6257541
JQD1913008,
JQD1913009,1033.969303
JQD1916001,522.5272387
JQD1916002,356.630227
JQD1917001,390.6533881
JQD1917002,825.2605369
JQD1917003,690.4644019
JQD1917004,417.7709169
JQD1917005,345.1972608
JQD1917006,457.6292154
JQD1917007,3.720888063
JQD1917008,192.6997293
JQD1917009,243.4294175
JQD1917010,84.93565868
JQD1917011,285.1352198
JQD1917012,418.1409906
JQD1917013,96.05068152
JQD1917014,309.8803284
JQD1917015,106.3339369
JQD1917016,612.1051216
JQD1917017,344.680433
JQD1917018,236.4443412
JQD1917019,408.6574973
JQD1917020,306.4711673
JQD1917021,494.3158075
JQD1917022,401.3797801
JQD1917023,97.2562549
JQD1917024,235.2562359
JQD1917025,167.1012991
JQD1917026,108.6348591
JQD1917027,
JQD1917028,220.1492935
JQD1917029,310.297377
JQD1917030,398.4446705
JQD1917031,278.3736519
JQD1917034,276.7155833
JQD1917035,257.3873949
JQD1917036,306.8104246
JQD1917037,512.6082589
JQD1917038,494.8294987
JQD1917039,444.3586813
JQD1917040,529.1588656
JQD1917041,463.6248528
JQD1917042,640.0327608
JQD1917043,520.4206084
JQD1917044,142.9876808
JQD1917045,227.9651771
JQD1917046,386.7182265
JQD1917047,240.7842675
JQD1917048,315.1235409
JQD1917049,624.279519
JQD1917050,527.2002378
JQD1917051,405.1994004
JQD1917052,436.0809263
JQD1917053,425.9515691
JQD1917054,362.1142448
JQD1917055,591.0357241
JQD1917056,460.3982184
JQD1917057,842.7846123
JQD1917058,876.4324398
JQD1917059,733.0528722
JQD1917060,668.6491216
JQD1917061,637.3245793
JQD1917062,
JQD1917063,152.6373315
JQD1917064,1.858974542
JQD1917065,136.8217043
JQD1917066,146.8426643
JQD1917067,186.23222
JQD1917068,2.228351388
JQD1917069,367.5755551
JQD1917070,131.4379055
JQD1917071,115.8951303
JQD1917072,184.1157502
JQD1917073,316.2012695
JQD1917074,169.4690065
JQD1917075,151.0950059
JQD1917076,326.2590808
JQD1917077,335.5617511
JQD1917078,303.2367058
JQD1917079,448.9005284
JQD1917080,578.9061994
JQD1917081,648.6554886
JQD1917082,427.0293003
JQD1917083,713.7599469
JQD1917084,559.9052655
JQD1917085,850.428556
JQD1917086,108.9616247
JQD1917087,431.4626583
JQD1917088,231.9012476
JQD1917089,333.7714943
JQD1917090,276.9300411
JQD1917091,415.2608605
JQD1917092,459.5376709
JQD1917093,715.2355782
JQD1917094,347.6922464
JQD1917095,133.4017565
JQD1917096,435.3461374
JQD1917097,536.1939729
JQD1917098,294.9530373
JQD1917099,324.5355471
JQD1917100,140.4781895
JQD1917101,105.993857
JQD1918001,337.5603102
JQD1918002,108.1081667
JQD1918003,112.1912837
JQD1918004,122.7374098
JQD1918005,132.214632
JQD1918006,57.76152388
JQD1918007,243.9578161
JQD1918008,144.2474152
JQD1918009,373.0758452
JQD1918010,413.8783636
JQD1918011,434.1798207
JQD1918012,325.3986843
JQD1918013,145.5893355
JQD1918014,204.102664
JQD1918015,178.6861426
JQD1918016,345.279591
JQD1918017,160.6818021
JQD1918018,113.6191959
JQD1918019,369.0889487
JQD1918020,121.5704745
JQD1918021,338.6891423
JQD1918022,445.0083518
JQD1918023,535.9191054
JQD1918024,347.2470966
JQD1918025,462.450359
JQD1918026,301.1825458
JQD1918027,507.6978797
JQD1918028,263.4909393
JQD1918029,972.2817819
JQD1918030,217.0021219
JQD1918031,493.4340319
JQD1918032,807.8375172
JQD1918033,424.6154992
JQD1918034,510.6541602
JQD1918035,372.7144004
JQD1918036,
JQD1918037,
JQD1918038,330.397294
JQD1918039,297.0807364
JQD1918040,365.2691353
JQD1918041,412.4102956
JQD1918042,573.0736941
JQD1918043,651.7432923
JQD1918044,536.4326532
JQD1918045,242.1320995
JQD1918046,565.0033439
JQD1918047,427.1171723
JQD1918048,511.2823587
JQD1918049,385.4646952
JQD1918050,498.1171019
JQD1918051,481.1165298
JQD1918052,709.1881525
JQD1918053,397.8984374
JQD1918054,584.7062228
JQD1918055,369.7106006
JQD1918056,563.6180157
JQD1918057,817.5063321
JQD1918058,274.0329029
JQD1918059,800.5257093
JQD1918060,123.1277564
JQD1918061,142.2279267
JQD1918062,459.0785722
JQD1918063,258.8019368
JQD1918064,3.376300721
JQD1918065,140.6536603
JQD1918066,330.0165254
JQD1918067,224.609568
JQD1918068,112.9759329
JQD1918069,152.9357459
JQD1918070,348.8949887
JQD1918071,206.7455972
JQD1918072,310.2831572
JQD1918073,
JQD1918074,448.044953
JQD1918075,381.9131811
JQD1918076,409.8735019
JQD1918077,544.5230107
JQD1918078,640.3385318
JQD1918079,242.3740464
JQD1918080,245.5851786
JQD1918081,575.9083577
JQD1918082,743.9535385
JQD1918083,388.3923942
JQD1918084,1043.572463
JQD1918085,708.1547891
JQD1918086,170.0452085
JQD1918087,
JQD1918088,144.6808922
JQD1918089,
JQD1918090,529.9173954
JQD1918091,489.0587257
JQD1919001,602.8807145
JQD1919002,
JQD1919003,
JQD1919004,315.6817546
JQD1919005,20.63875803
JQD1919006,594.2585548
JQD1919007,184.820445
JQD1919008,175.6716054
JQD1919009,
JQD1919010,
JQD1919011,
JQD1919012,
JQD1919013,
JQD1919014,6.4729979
JQD1919015,548.3736246
JQD1919016,
JQD1919017,
JQD1919018,
JQD1919019,150.3230806
JQD1919020,
JQD1919021,
JQD1919022,
JQD1919023,163.2276705
JQD1919024,3.071019055
JQD1919025,466.7968853
JQD1919026,818.9971843
JQD1919027,482.8732537
JQD1919028,283.8279875
JQD1919029,391.097353
JQD1919030,515.5651787
JQD1919031,770.0072559
JQD1919032,688.9265756
JQD1919033,706.2499093
JQD1919034,314.0184829
JQD1919035,567.2035841
JQD1919036,565.2781632
JQD1919037,172.8503419
JQD1919038,283.8051174
JQD1919039,446.6127104
JQD1919040,
JQD1919041,
JQD1919042,219.2361843
JQD1919043,
JQD1919044,794.8894808
JQD1919045,
JQD1919046,568.8962037
JQD1919047,160.0564857
JQD1919048,
JQD1919049,
JQD1919050,
JQD1919051,
JQD1919052,680.5845988
JQD1919053,
JQD1919054,
JQD1919055,
JQD1919056,
JQD1919057,169.7340076
JQD1919058,
JQD1919059,
JQD1919060,
JQD1919061,
JQD1919062,
JQD1919063,
JQD1921001,
JQD1921002,399.75857
JQD1921003,91.80633067
JQD1921004,353.34834
JQD1921005,612.2501622
JQD1921006,122.9098672
JQD1921007,
JQD1921008,495.9635333
JQD1921009,298.5826154
JQD1921010,527.5373398
JQD1921011,215.2657219
JQD1921012,250.8993745
JQD1921013,903.1257273
JQD1921014,568.8410899
JQD1921015,94.11561694
JQD1921016,262.9214325
JQD1921017,2172.189583
JQD1921018,705.7972125
JQD1922001,1813.700749
JQD1922002,981.9261666
JQD1922003,2027.056601
JQD1922004,1216.084475
JQD1922005,1168.997117
JQD1922006,1649.248456
JQD1922007,898.0672118
JQD1922008,1872.82331
JQD1922009,619.4949093
JQD1922010,4.301979612
JQD1922011,536.5816945
JQD1922012,729.7230082
JQD1926001,172.218509
JQD1926002,
JQD1917032,291.1204355
JQD1917033,361.5932509
JQD1927001,17.55934532
JQD1927002,21.07696588
JQD1927003,251.0373566
JQD1927004,321.649353
JQD1927005,331.6777465
JQD1927006,91.32549891
JQD1927007,81.60013032
JQD1927008,128.7845457
JQD1927009,669.0318505
JQD1927010,378.0455583
JQD1927011,176.4628229
JQD1927012,431.3263589
JQD1927013,478.1334965
JQD1927014,823.9720732
JQD1927015,
JQD1927016,
JQD1927018,217.6000799
JQD1927019,243.5009054
